기준_년분기_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,자치구,행정동,상권명,상권분류,면적(㎡),검색어,위도,경도,연도,일평균_매출_금액,일최대_매출_금액,일평균_매출_건수,일최대_매출_건수,총점
20204,일식음식점,118917828,4485,99349336,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,16988261.14,23367038,640.7142857,928,4
20204,분식전문점,97126166,12349,70846728,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,13875166.57,17780435,1764.142857,2022,8
20204,호프-간이주점,81533859,845,56110424,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,11647694.14,22124046,120.7142857,149,8
20204,커피-음료,158242154,31063,120684135,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,22606022,29682011,4437.571429,5085,8
20204,일반교습학원,31072129,80,29382566,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,4438875.571,13463709,11.42857143,39,0
20204,예술학원,19441734,128,19441734,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,2777390.571,9951219,18.28571429,74,0
20204,스포츠 강습,29125962,78,8730257,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,4160851.714,20395705,11.14285714,22,0
20204,당구장,28273986,1568,20693854,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,4039140.857,5504503,224,302,4
20204,자동차수리,681486956,4209,628358112,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,97355279.43,174795222,601.2857143,1004,1
20204,미용실,3095550,72,3095550,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,442221.4286,1727749,10.28571429,29,2
20204,세탁소,5247722,351,4706720,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,749674.5714,1866458,50.14285714,135,2
20204,여관,21340744,254,14357059,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,3048677.714,6207720,36.28571429,81,0
20204,편의점,175745922,25775,147766770,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,25106560.29,31713242,3682.142857,4544,8
20204,컴퓨터및주변장치판매,2027102665,1781,2027102665,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,289586095,718910960,254.4285714,521,1
20204,의약품,92197358,8103,83801430,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,13171051.14,18849709,1157.571429,1807,3
20204,조명용품,1375359,200,1375359,마포구,공덕동,서울서부지방법원,골목상권,132139,서울 마포구 공덕동 서울서부지방법원,37.54913478,126.9555085,2020,196479.8571,825216,28.57142857,100,1
20204,한식음식점,247148061,5281,193397848,마포구,공덕동,공덕동주민센터,골목상권,76629,서울 마포구 공덕동 공덕동주민센터,37.55017435,126.9600345,2020,35306865.86,43029176,754.4285714,941,6
20204,호프-간이주점,19807808,262,13600009,마포구,공덕동,공덕동주민센터,골목상권,76629,서울 마포구 공덕동 공덕동주민센터,37.55017435,126.9600345,2020,2829686.857,5127732,37.42857143,66,8
20204,커피-음료,4527793,759,3775962,마포구,공덕동,공덕동주민센터,골목상권,76629,서울 마포구 공덕동 공덕동주민센터,37.55017435,126.9600345,2020,646827.5714,1027399,108.4285714,158,8
20204,미용실,84072049,2380,53411578,마포구,공덕동,공덕동주민센터,골목상권,76629,서울 마포구 공덕동 공덕동주민센터,37.55017435,126.9600345,2020,12010292.71,21915791,340,658,2
20204,노래방,3289416,137,2757793,마포구,공덕동,공덕동주민센터,골목상권,76629,서울 마포구 공덕동 공덕동주민센터,37.55017435,126.9600345,2020,469916.5714,922033,19.57142857,35,5
20204,편의점,404726377,53991,295453148,마포구,공덕동,공덕동주민센터,골목상권,76629,서울 마포구 공덕동 공덕동주민센터,37.55017435,126.9600345,2020,57818053.86,61561135,7713,8273,8
20204,일반의류,4708520,15,4708520,마포구,공덕동,공덕동주민센터,골목상권,76629,서울 마포구 공덕동 공덕동주민센터,37.55017435,126.9600345,2020,672645.7143,2354260,2.142857143,10,1
20204,한식음식점,227530048,8175,178043533,마포구,공덕동,한겨레신문사,골목상권,72183,서울 마포구 공덕동 한겨레신문사,37.54688349,126.9588413,2020,32504292.57,45217969,1167.857143,1518,6
20204,치킨전문점,46791049,1417,33978308,마포구,공덕동,한겨레신문사,골목상권,72183,서울 마포구 공덕동 한겨레신문사,37.54688349,126.9588413,2020,6684435.571,10800594,202.4285714,290,8
20204,호프-간이주점,81406587,1223,64170361,마포구,공덕동,한겨레신문사,골목상권,72183,서울 마포구 공덕동 한겨레신문사,37.54688349,126.9588413,2020,11629512.43,16970234,174.7142857,254,8
20204,커피-음료,86859492,12688,59683502,마포구,공덕동,한겨레신문사,골목상권,72183,서울 마포구 공덕동 한겨레신문사,37.54688349,126.9588413,2020,12408498.86,17414423,1812.571429,2286,8
20204,세탁소,11715075,976,9016318,마포구,공덕동,한겨레신문사,골목상권,72183,서울 마포구 공덕동 한겨레신문사,37.54688349,126.9588413,2020,1673582.143,2698757,139.4285714,228,2
20204,슈퍼마켓,30469049,4104,21985462,마포구,공덕동,한겨레신문사,골목상권,72183,서울 마포구 공덕동 한겨레신문사,37.54688349,126.9588413,2020,4352721.286,5158804,586.2857143,644,6
20204,철물점,6617783,552,3387675,마포구,공덕동,한겨레신문사,골목상권,72183,서울 마포구 공덕동 한겨레신문사,37.54688349,126.9588413,2020,945397.5714,3230108,78.85714286,237,1
20204,예술학원,43784456,291,43784456,마포구,공덕동,애오개역 3번,골목상권,31214,서울 마포구 공덕동 애오개역 3번,37.55325824,126.9568256,2020,6254922.286,16004739,41.57142857,112,0
20204,일반의원,237703542,10923,205725376,마포구,공덕동,애오개역 3번,골목상권,31214,서울 마포구 공덕동 애오개역 3번,37.55325824,126.9568256,2020,33957648.86,50750836,1560.428571,2582,0
20204,한식음식점,200197314,5178,151070274,마포구,공덕동,만리재,골목상권,59702,서울 마포구 공덕동 만리재,37.55155903,126.9623017,2020,28599616.29,41785818,739.7142857,994,6
20204,분식전문점,76252843,9310,57230081,마포구,공덕동,만리재,골목상권,59702,서울 마포구 공덕동 만리재,37.55155903,126.9623017,2020,10893263.29,13631069,1330,1669,8
20204,일반교습학원,10242979,48,10242979,마포구,공덕동,만리재,골목상권,59702,서울 마포구 공덕동 만리재,37.55155903,126.9623017,2020,1463282.714,5702277,6.857142857,27,0
20204,일반의원,344809007,19059,263384718,마포구,공덕동,만리재,골목상권,59702,서울 마포구 공덕동 만리재,37.55155903,126.9623017,2020,49258429.57,70109193,2722.714286,4311,0
20204,미용실,31717797,1338,22324101,마포구,공덕동,만리재,골목상권,59702,서울 마포구 공덕동 만리재,37.55155903,126.9623017,2020,4531113.857,6898322,191.1428571,272,2
20204,슈퍼마켓,90918315,9705,69345881,마포구,공덕동,만리재,골목상권,59702,서울 마포구 공덕동 만리재,37.55155903,126.9623017,2020,12988330.71,14592975,1386.428571,1594,6
20204,의약품,713414889,52757,603999909,마포구,공덕동,만리재,골목상권,59702,서울 마포구 공덕동 만리재,37.55155903,126.9623017,2020,101916412.7,152361298,7536.714286,11229,3
20204,한식음식점,5740559643,263181,5045554337,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,820079949,1104140577,37597.28571,51909,6
20204,중식음식점,494695301,14524,454803407,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,70670757.29,103705084,2074.857143,3187,4
20204,일식음식점,1017555638,28581,941655021,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,145365091.1,216183494,4083,5705,4
20204,양식음식점,1778006911,36448,1429861998,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,254000987.3,332463377,5206.857143,6548,4
20204,제과점,584253059,51948,496321330,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,83464722.71,114569232,7421.142857,9470,7
20204,패스트푸드점,1237800714,133318,947238839,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,176828673.4,213046734,19045.42857,22624,9
20204,분식전문점,2083242045,177385,1785601172,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,297606006.4,420219907,25340.71429,33158,8
20204,호프-간이주점,415119082,5872,343797718,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,59302726,110671940,838.8571429,1318,8
20204,커피-음료,4066074301,548333,3675297281,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,580867757.3,812836801,78333.28571,104847,8
20204,일반교습학원,1500691698,20550,1472891413,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,214384528.3,464511270,2935.714286,6843,0
20204,스포츠 강습,22717986,66,22717986,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,3245426.571,10997592,9.428571429,30,0
20204,일반의원,2844240401,68033,2562565376,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,406320057.3,650150341,9719,16166,0
20204,치과의원,1694976177,14176,1484873833,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,242139453.9,398545383,2025.142857,2710,0
20204,한의원,184444680,1092,155314310,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,26349240,59825795,156,294,0
20204,스포츠클럽,281344408,835,248051897,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,40192058.29,73496625,119.2857143,218,0
20204,미용실,286506469,4882,221346303,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,40929495.57,64027693,697.4285714,931,2
20204,네일숍,109960096,858,81468804,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,15708585.14,23137101,122.5714286,162,1
20204,피부관리실,493534302,1360,419786099,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,70504900.29,108807292,194.2857143,263,2
20204,슈퍼마켓,1325848965,104916,1325848965,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,189406995,356241844,14988,24630,6
20204,편의점,4268753140,740918,3619725824,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,609821877.1,757825495,105845.4286,133631,8
20204,컴퓨터및주변장치판매,97315832,334,97315832,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,13902261.71,44668881,47.71428571,167,1
20204,반찬가게,69578950,1256,56124903,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,9939850,24306979,179.4285714,395,7
20204,일반의류,121584897,1295,106100886,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,17369271,27523065,185,297,1
20204,안경,172842909,3308,146223214,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,24691844.14,34225230,472.5714286,634,1
20204,의약품,1434607575,123140,1252062899,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,204943939.3,312571049,17591.42857,27079,3
20204,서적,41998516,2114,40407118,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,5999788,11951158,302,564,1
20204,문구,5642293017,341381,5204557912,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,806041859.6,1274956819,48768.71429,65181,1
20204,화장품,4991068163,261067,4195394955,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,713009737.6,912129990,37295.28571,48140,4
20204,화초,363373474,16232,322896227,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,51910496.29,88787895,2318.857143,2999,3
20204,조명용품,120000000,248,107717705,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,17142857.14,98406933,35.42857143,100,1
20204,전자상거래업,500077101,738,300077101,마포구,상암동,DMC(디지털미디어시티),발달상권,347758,서울 마포구 상암동 DMC(디지털미디어시티),37.57601375,126.9012778,2020,71439585.86,200000000,105.4285714,556,4
20204,한식음식점,947169512,60072,603104821,마포구,성산2동,월드컵경기장역(월드컵경기장),발달상권,269851,서울 마포구 성산2동 월드컵경기장역(월드컵경기장),37.56963557,126.8990981,2020,135309930.3,209948952,8581.714286,12662,6
20204,패스트푸드점,14898492,1655,10199625,마포구,성산2동,월드컵경기장역(월드컵경기장),발달상권,269851,서울 마포구 성산2동 월드컵경기장역(월드컵경기장),37.56963557,126.8990981,2020,2128356,3137284,236.4285714,337,9
20204,분식전문점,77081287,7989,49457446,마포구,성산2동,월드컵경기장역(월드컵경기장),발달상권,269851,서울 마포구 성산2동 월드컵경기장역(월드컵경기장),37.56963557,126.8990981,2020,11011612.43,14203466,1141.285714,1352,8
20204,커피-음료,388189089,4530,220684704,마포구,성산2동,월드컵경기장역(월드컵경기장),발달상권,269851,서울 마포구 성산2동 월드컵경기장역(월드컵경기장),37.56963557,126.8990981,2020,55455584.14,103912162,647.1428571,2462,8
20204,일반의류,809896796,15544,498213397,마포구,성산2동,월드컵경기장역(월드컵경기장),발달상권,269851,서울 마포구 성산2동 월드컵경기장역(월드컵경기장),37.56963557,126.8990981,2020,115699542.3,181958186,2220.571429,2744,1
20204,시계및귀금속,27785042,1348,23614077,마포구,성산2동,월드컵경기장역(월드컵경기장),발달상권,269851,서울 마포구 성산2동 월드컵경기장역(월드컵경기장),37.56963557,126.8990981,2020,3969291.714,9796419,192.5714286,302,1
20204,화장품,3405110654,202321,2127665665,마포구,성산2동,월드컵경기장역(월드컵경기장),발달상권,269851,서울 마포구 성산2동 월드컵경기장역(월드컵경기장),37.56963557,126.8990981,2020,486444379.1,794303895,28903,46711,4
20204,한식음식점,1334398688,50509,907852538,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,190628384,239449303,7215.571429,8189,6
20204,중식음식점,61071426,2610,50259807,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,8724489.429,11241748,372.8571429,497,4
20204,일식음식점,48021434,867,28389574,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,6860204.857,10231065,123.8571429,172,4
20204,제과점,171799116,18789,123488092,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,24542730.86,28317744,2684.142857,2851,7
20204,패스트푸드점,519687504,70542,357595996,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,74241072,81731396,10077.42857,10642,9
20204,분식전문점,501026669,41169,362266422,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,71575238.43,93190330,5881.285714,7370,8
20204,호프-간이주점,557845975,9970,298717743,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,79692282.14,141445005,1424.285714,2328,8
20204,커피-음료,365841866,55856,251311345,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,52263123.71,65552285,7979.428571,9000,8
20204,일반교습학원,134400757,515,86927263,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,19200108.14,36812180,73.57142857,155,0
20204,외국어학원,31534487,112,31534487,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,4504926.714,18160486,16,56,0
20204,예술학원,39000000,716,19000000,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,5571428.571,20000000,102.2857143,359,0
20204,스포츠 강습,17362235,133,15521111,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,2480319.286,8365906,19,44,0
20204,일반의원,4050061226,157205,3511269530,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,578580175.1,817834527,22457.85714,33527,0
20204,치과의원,1844715006,13881,1643637317,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,263530715.1,441565251,1983,3175,0
20204,한의원,130711642,3172,93959828,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,18673091.71,37132399,453.1428571,874,0
20204,당구장,19432463,1251,10796420,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,2776066.143,5222047,178.7142857,322,4
20204,미용실,97841138,3184,61126342,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,13977305.43,23091316,454.8571429,697,2
20204,네일숍,2519612,19,0,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,359944.5714,2519612,2.714285714,19,1
20204,노래방,105302008,4080,76207197,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,15043144,25091678,582.8571429,752,5
20204,편의점,806513940,139392,598307656,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,115216277.1,126710163,19913.14286,22232,8
20204,일반의류,21231007,191,18755356,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,3033001,6017373,27.28571429,49,1
20204,안경,123071848,1574,93878785,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,17581692.57,24915266,224.8571429,272,1
20204,의약품,2794599983,264398,2339090074,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,399228569,564368692,37771.14286,54273,3
20204,문구,1206137231,41784,1179059937,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,172305318.7,317606997,5969.142857,9111,1
20204,화장품,245046147,4141,204939261,마포구,망원1동,망원역,발달상권,67876,서울 마포구 망원1동 망원역,37.55608266,126.9100943,2020,35006592.43,66952150,591.5714286,731,4
20204,한식음식점,6294502922,226083,4587916891,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,899214703.1,1067339318,32297.57143,35344,6
20204,중식음식점,583290566,30207,420040167,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,83327223.71,87263465,4315.285714,4623,4
20204,일식음식점,543802210,17965,363630222,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,77686030,98356244,2566.428571,3098,4
20204,양식음식점,906410418,43347,640871026,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,129487202.6,150221380,6192.428571,6565,4
20204,제과점,734401242,81036,516442990,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,104914463.1,127981799,11576.57143,12798,7
20204,패스트푸드점,44627560,2856,32003611,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,6375365.714,7683671,408,502,9
20204,치킨전문점,96797314,2365,71309113,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,13828187.71,19465270,337.8571429,441,8
20204,분식전문점,378370409,43737,283682106,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,54052915.57,62344751,6248.142857,6774,8
20204,호프-간이주점,575354674,15472,357199607,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,82193524.86,135399071,2210.285714,3847,8
20204,커피-음료,1721728541,212483,1139589095,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,245961220.1,327228357,30354.71429,37010,8
20204,예술학원,14092066,117,5808627,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,2013152.286,8283439,16.71428571,32,0
20204,스포츠 강습,113819942,272,91560619,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,16259991.71,25798057,38.85714286,71,0
20204,일반의원,1891003995,58631,1687397956,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,270143427.9,452164171,8375.857143,13680,0
20204,치과의원,413913249,3263,338860500,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,59130464.14,96506620,466.1428571,739,0
20204,한의원,75567427,7806,67755023,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,10795346.71,19085945,1115.142857,1653,0
20204,당구장,12344859,456,9414909,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,1763551.286,4043333,65.14285714,103,4
20204,스포츠클럽,215354958,242,198637401,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,30764994,83030536,34.57142857,53,0
20204,미용실,876649565,9417,555664480,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,125235652.1,203937841,1345.285714,1972,2
20204,네일숍,23925778,369,14955330,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,3417968.286,5802837,52.71428571,80,1
20204,피부관리실,113576712,611,82592943,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,16225244.57,26529062,87.28571429,140,2
20204,세탁소,83390700,5451,63284019,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,11912957.14,20106681,778.7142857,1255,2
20204,노래방,172828027,3920,121864664,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,24689718.14,39941516,560,1019,5
20204,슈퍼마켓,610713948,90477,451037233,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,87244849.71,108775854,12925.28571,14621,6
20204,편의점,2908862180,496115,2335187471,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,415551740,562563944,70873.57143,79278,8
20204,컴퓨터및주변장치판매,706212,114,523964,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,100887.4286,227811,16.28571429,23,1
20204,핸드폰,89984662,326,3984662,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,12854951.71,86000000,46.57142857,206,3
20204,육류판매,44442532,1046,32457052,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,6348933.143,8975080,149.4285714,197,3
20204,일반의류,914510607,29419,660128436,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,130644372.4,147631174,4202.714286,4822,1
20204,안경,736739958,10370,552582242,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,105248565.4,165191082,1481.428571,2103,1
20204,시계및귀금속,81546092,746,60551635,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,11649441.71,17886877,106.5714286,147,1
20204,의약품,1619325088,99251,1363887602,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,231332155.4,344543333,14178.71429,19986,3
20204,서적,32619895,686,15803408,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,4659985,8539868,98,179,1
20204,문구,491507832,29824,455643140,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,70215404.57,127955769,4260.571429,6576,1
20204,화장품,10405772599,679405,7143135299,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,1486538943,1789100806,97057.85714,121008,4
20204,운동/경기용품,3381000000,30981,2081636239,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,483000000,694574638,4425.857143,6636,1
20204,화초,597838139,22158,432122280,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,85405448.43,111377806,3165.428571,3756,3
20204,가구,582325744,298,130650007,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,83189392,451675737,42.57142857,224,1
20204,전자상거래업,46375773,230,35712275,마포구,서교동,합정역,발달상권,251511,서울 마포구 서교동 합정역,37.54991316,126.9144541,2020,6625110.429,15071643,32.85714286,61,4
20204,한식음식점,6743065705,211408,4941839221,마포구,서교동,서교동(홍대),발달상권,246429,서울 마포구 서교동 서교동(홍대),37.55539659,126.9235809,2020,963295100.7,1151612364,30201.14286,34523,6
